1697573619.6937861,15:13:39,0.12728409469127655,-0.031359363347291946,1.0381486415863037,0,0,-57
1697573619.7517695,15:13:39,0.037579119205474854,0.05608508735895157,0.9182497262954712,0,0,-57
1697573620.1644378,15:13:40,0.12752655148506165,0.04613059014081955,1.0174343585968018,0,0,-57
1697573620.520497,15:13:40,0.18353156745433807,-0.06826692819595337,1.055694818496704,0,0,-57
1697573621.2217247,15:13:41,0.3120279014110565,0.0276783537119627,1.0415602922439575,1,0,-60
1697573621.6662948,15:13:41,0.030790632590651512,0.05729904770851135,0.9838041663169861,1,0,-53
1697573621.7083514,15:13:41,-0.02641141600906849,0.06968147307634354,0.9906277060508728,1,0,-53
1697573621.7508326,15:13:41,-0.015550645999610424,0.06045534834265709,0.9991570711135864,1,0,-53
1697573621.793209,15:13:41,-0.02270887978374958,0.07356615364551544,0.999400794506073,1,0,-54
1697573622.0629272,15:13:42,0.27735814452171326,0.010925665497779846,1.1032156944274902,2,0,-55
1697573622.242939,15:13:42,0.10813087970018387,-0.041249629110097885,0.9818546175956726,2,0,-57
1697573622.285257,15:13:42,0.12970857322216034,-0.007236776873469353,1.0098797082901,2,0,-58
1697573623.7964578,15:13:43,0.14061862230300903,0.0026707183569669724,0.9552916288375854,3,0,-53
1697573624.047723,15:13:44,0.03830645605921745,-0.033530399203300476,0.9565101265907288,3,0,-54
1697573624.3104272,15:13:44,-0.008639248088002205,0.040789153426885605,1.015241026878357,4,0,-54
1697573624.572406,15:13:44,0.3200286030769348,0.11823998391628265,1.0054932832717896,4,0,-54
1697573624.8573368,15:13:44,0.04097335785627365,0.050015270709991455,0.8697540163993835,4,0,-47
1697573625.0616386,15:13:45,0.018183445557951927,0.041517529636621475,1.0186527967453003,4,0,-61
1697573625.3741996,15:13:45,0.19347184896469116,0.004370266571640968,1.1451315879821777,5,0,-50
1697573625.6946907,15:13:45,0.014304309152066708,-0.02267523482441902,0.9275102019309998,5,0,-51
1697573626.4631906,15:13:46,0.21989844739437103,-0.0004824517818633467,1.0408293008804321,6,0,-57
1697573626.8146276,15:13:46,0.29287466406822205,-0.062236279249191284,1.0452157258987427,6,0,-50
1697573627.0451705,15:13:47,0.1803797483444214,-0.020986653864383698,0.9647958278656006,6,0,-49
1697573627.152221,15:13:47,0.11710137128829956,-0.06030647084116936,1.02303946018219,6,0,-56
1697573627.6956344,15:13:47,0.04945896565914154,-0.007236776873469353,0.9908714294433594,6,0,-47
1697573627.7373257,15:13:47,0.05164097994565964,0.0007283777231350541,0.9857537150382996,6,0,-47
1697573629.0270529,15:13:49,0.14280064404010773,-0.0699555054306984,1.0159721374511719,6,0,-54
1697573629.2116487,15:13:49,0.11661648750305176,0.06312606483697891,0.9323841333389282,6,0,-56
1697573629.333024,15:13:49,0.13237546384334564,0.07259497791528702,0.9940394163131714,6,0,-53
1697573629.4666831,15:13:49,0.10013016313314438,0.016509894281625748,0.9984260201454163,6,0,-48
1697573629.650624,15:13:49,0.14474020898342133,0.03277700021862984,0.9781991243362427,6,0,-55
1697573630.3516989,15:13:50,0.01260718796402216,-0.008201680146157742,0.9482244849205017,6,0,-59
1697573630.835097,15:13:50,0.3125127851963043,0.053657159209251404,1.2038624286651611,7,0,-46
1697573631.6348865,15:13:51,0.00024244592350441962,0.0776936262845993,1.0379048585891724,7,0,-46
1697573631.8405268,15:13:51,0.3171192705631256,0.05098643898963928,1.0439972877502441,8,0,-47
1697573633.4320478,15:13:53,0.23202073574066162,0.10925665497779846,1.1032156944274902,9,0,-50
1697573634.4033573,15:13:54,0.05042875185608864,0.07890758663415909,0.6996536254882812,10,0,-52
1697573635.1807296,15:13:55,0.14086107909679413,-0.019298071041703224,1.0108546018600464,10,0,-49
1697573635.6042817,15:13:55,0.10934310406446457,0.09177558869123459,1.0259637832641602,10,0,-62
1697573636.0266836,15:13:56,0.15468049049377441,0.07186660170555115,0.999400794506073,10,0,-59
1697573636.0684502,15:13:56,0.11031289398670197,0.01990899071097374,0.984535276889801,10,0,-59
1697573636.3475006,15:13:56,0.055035222321748734,0.0007283777231350541,0.9974511861801147,10,0,-57
1697573636.5306532,15:13:56,0.09673592448234558,-0.06947305798530579,0.9911150336265564,10,0,-54
1697573637.164087,15:13:57,0.0863107442855835,-0.02605239674448967,1.0089049339294434,10,0,-57
